""," 42∂»∫£÷Æ¿∂"," ±±±˘—Û∆˚ÀÆ ","38∂»Ω£ƒœ¥∫ ","50∂»π≈æÆπ±æ∆","52∂»„Ú÷›¿œΩ— ","53∂»√©Ã®","∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿","∞◊’∂º¶","∞Ÿ¿Ôœ„ƒÃ”Õøæ∫Ïæ∆≈£»‚","∞Ÿ¿Ôœ„ƒÃ”Õøæºtæ∆≈£»‚","∞ŸÕ˛∆°æ∆πﬁ◊∞","∞ËÕ¡∂πÀø","±¶±¶∞Ê≈£»‚≥¶∑€","±¨≥¥º¶≥·","±¨≥¥˜≠¬µ","±¨≥¥À´Àø","±¨≥¥÷Ì∏Œ","±‹∑ÁÃ¡≥¥–∑","±˘Ã«∫Ï∂πﬁ≤√◊÷‡","±˘’Úª®¬›","≤ªº”“ªµŒ”ÕµƒÀ·ƒÃµ∞∏‚","≥¨»À∆¯π„ Ω≥¶∑€","¥–Ω™≥¥–∑","¥–”Õ¡π∞Ë≈∫∆¨","¥Ú¬±√Ê","¥Û¿Ì ØƒÃ”Õµ∞∏‚","¥ÛÀ‚‹»≤À","µ∞Ã¢","µ≥≤Œª∆‹ŒÏ¿≈£Œ≤ ","µπ¡¢’ÙÀÛ◊”–∑","∂¨πœ≥¥ø‡πœ","∂¿º“±°∫…œ œ∫≈£»‚æÌ ","∂ÁΩ∑”„Õ∑","∑®π˙≤®∂˚∂‡AOC∏…∫Ï∆œÃ—æ∆‘≠","∑¨«—µ∞Ã¿","∑¨«—Ï¿≈£ÎÓ ","∑¨«—Ï¿«Ôø˚","∑¨«—∏ ¿∂","∑¨«—”–ª˙ª®≤À","∏…π¯ÃÔº¶","π»µæ–°◊Ø ","π„ Ωœ∫» ≥¶∑€","π‘≤Ë€ËΩ∏Î◊”Ã¿","π‘≤»‚∫Ï∂π∞À±¶∑π","π˛∂˚±ı∆°æ∆πﬁ◊∞","∫£¥¯Ω·∂π∏ØÃ¿","∫ºΩ∑º¶’‰","∫ÀÃ“∆œÃ—∏…Õ¡Àæ","∫⁄√◊¡µ…œ∆œÃ—","∫Ïæ∆Ï¿—Ú»‚","∫Ïæ∆Õ¡∂π…’—ºÕ» ","ª®∏Ú’Ùµ∞","ª∆ª®≤À≥¥ƒæ∂˙","ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆","ª∆”Õ«˙∆Ê±˝∏…","º¶µ∞°¢»‚ƒ©≥¶∑€","Ω™¥–≥¥ª®–∑","Ω”Ò¡º‘µ","øß∑»ƒÃœ„√Ê∞¸","øÏ≥¥ª∆˜≠","¿±≥¥∫£¥¯Àø","¿±≥¥ª®∏Ú","¿±≥¥ÃÔ¬›","¿±≥¥ˆœ”„","¿∂¥¯∆°æ∆πﬁ◊∞","¿œ Ω√Ê∞¸","¡π∞Ë≤§≤À","¡π∞Ë∫£¥¯∂π—ø◊œ≤À","¡π∞Ë¬‹≤∑Àø","¡π∞ËÀ‚»ÿŒ˜¿ºª®","¬∑“◊¿≠∑∆∫Ïæ∆∏…∫Ï","¬∂¬∂ŒﬁÃ«–”» ¬∂","¬È¿±–°¡˙œ∫","√¿√Óæ¯¬◊÷Æ∞◊¡´ª®","ÏÀ÷Ì ÷","√…π≈øæ—ÚÕ» ","ƒæ–ÎÕ„∂π","ƒœπœË€ËΩ–°±˝∏…","ƒœπœ÷• ø∞¸","≈£ƒÃæÌ","≈£»‚º¶µ∞≥¶∑€","≈£Œ≤Ã¿","≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠","≈Ã–∑’Ùµ∞","≈›Ω∑∑Ô◊¶ ","≈‡∏˘ª®≤À","≈‡∏˘◊œ≤ÀæÌ","∆§µ∞ ›»‚÷‡","∆°æ∆—º","∆œÃ—ƒÃÀ÷(≥¨À÷œ„µƒ±˝∏…)","Ï¡≥¥¥Û∞◊≤À","«€≤À≥¥—¸ª®","«€ª∆˜≠Àø","«‡≥¥±‚∂π","«‡µ∫∆°æ∆πﬁ◊∞","«Â≥¥æ’ª®≤À","«ÂÀ¨∞Ë¡π√Ê","«Â’Ùµ˚”„","«Â’Ù∫£”„","»‚∂°«—◊”","»˝…´¡π∞Ë ÷À∫Õ√","»˝Àø˜≠”„","…Ω“©—¯…˙÷‡","ÀÆ÷Û”„","À·¿±≈∫∂°","À·¿±Ã¿√Ê","À‚»ÿ…˙Ú∫","À‚œ„∞¸","À‚œ„¿±ª®º◊","Ã«¥◊ﬁ¨«—¡Ô«‡ª®","Ãÿ¥ººŒ ø≤Æ∆°æ∆πﬁ◊∞","Ã˙∞Â≈£»‚","Õ¡∂πŒ˜∫Ï ¡Ã¿√Ê","Õ„∂π Ì◊–÷Ìπ«Ã¿","ŒÂ≤ ∂π","ŒÂ≤ ≈∫√Á","ŒÂ…´≈¥√◊∑π(∆ﬂ…´)","ŒÂœ„Ω¥¬ø»‚ ","Œ˜πœ∫˙¬‹≤∑…≥¿≠","œ √¿˜≠”„","œ„πΩ∆»µ∞","œ„πΩº¶»‚÷‡","œ„øæ≈£≈≈ ","œ„¿±±¨—Ú∏Œ ","œ„¿±∏Ø»È≥¥œ∫","œ„À÷¡Ω≥‘¥Ûœ∫","–°≥¥—Ú—¸ ","–°√◊ƒœπœ÷‡","“ª∆∑œ„À÷≈∫","“‚Œƒƒ˚√ ÷≠ ","”ÕÏÀ¬È¿±œ∫","”„œ„»‚Àø∞Ë√Ê","”Ò÷Òƒœ±±–”—ºÕ»Ã¿","’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï ","≥§≥«Ω—ƒΩ‚∞Ÿƒ…∫Ïæ∆∏…∫Ï∆œÃ—æ∆","’’…’º¶Õ» ","÷•¬Èøæ◊œ≤À","÷• øª‚≤® ø∂Ÿ¡˙œ∫","÷Ω±≠µ∞∏‚","÷ÿ«ÏÃÿ…´”Õ…’Õ√","◊Œ»ª—Ú≈≈","◊œ Ì√Ê∞¸æÌ","◊‘÷∆÷Ì»‚∏¨"
"«Â’Ù∫£”„",0,0,0,0,0,0,0,0,0,0,0,0,0,0.182481751824818,0,0.217948717948718,0.267515923566879,0,0.176100628930818,0,0,0,0,0.2,0,0,0,0,0,0,0,0.180645161290323,0.189944134078212,0,0,0.202453987730061,0,0,0,0,0.274336283185841,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.176829268292683,0,0,0,0,0,0,0.207729468599034,0,0,0.25,0,0,0.23030303030303,0,0,0.191111111111111,0.202247191011236,0.203883495145631,0.205405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235668789808917,0.215568862275449,0,0,0,0,0,0,0,0,0,0,0,0.207253886010363,0,0,0,0,0,0.183544303797468,0,0,0,0,0,0,0.227053140096618,0,0.223529411764706,0,0,0,0,0,0.176470588235294,0.192488262910798,0,0,0,0.204968944099379,0,0,0,0,0,0,0,0.265700483091788,0,0,0.17877094972067,0,0.209944751381215
"»‚∂°«—◊”",0,0,0,0,0,0.12987012987013,0.137404580152672,0,0,0,0,0,0,0.173469387755102,0,0.153225806451613,0,0,0.138211382113821,0,0,0,0,0,0,0,0,0.128787878787879,0,0,0,0,0.136986301369863,0,0,0,0,0.127272727272727,0.161016949152542,0.164948453608247,0.15311004784689,0,0,0.146551724137931,0,0,0,0,0,0.153061224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127777777777778,0,0,0.129464285714286,0,0,0.155555555555556,0,0,0,0.151724137931034,0,0.135483870967742,0.173913043478261,0,0,0,0,0,0.154639175257732,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0.157894736842105,0,0,0.13768115942029,0,0,0,0,0.15527950310559,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.12781954887218,0.16,0,0,0,0,0,0.130769230769231,0.135338345864662,0,0,0,0,0,0,0,0,0,0,0,0.146666666666667
"»˝…´¡π∞Ë ÷À∫Õ√",0,0,0,0,0,0,0,0.12,0.0714285714285714,0,0,0,0,0,0,0,0.0825688073394495,0,0,0,0.102040816326531,0.0697674418604651,0,0,0,0,0,0.0747663551401869,0,0,0,0,0,0,0.0701754385964912,0,0,0,0,0,0,0,0,0.0760869565217391,0,0.0681818181818181,0.0769230769230769,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806451612903226,0,0,0,0,0.114285714285714,0,0,0,0,0.0747126436781609,0,0,0,0,0.0684931506849316,0,0,0,0,0,0,0.0877192982456141,0,0,0,0,0,0,0,0.114285714285714,0.0909090909090909,0,0.0704225352112676,0,0,0,0,0,0,0.0769230769230769,0.0704225352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0,0,0,0,0.0740740740740741,0,0.0760869565217391,0.0679012345679012,0,0,0,0,0.0833333333333334,0,0.102564102564103,0.0819672131147541,0,0,0,0,0,0.0681818181818181,0,0.0769230769230769,0
"»˝Àø˜≠”„",0,0.0447761194029851,0,0.0740740740740741,0.0666666666666667,0,0,0.0428571428571428,0,0,0,0.0459770114942528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051948051948052,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545454,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0.0520833333333334,0,0,0,0,0,0,0,0.0571428571428572,0,0,0,0,0.0471698113207547,0,0,0,0,0,0,0.0677966101694916,0,0.0444444444444444,0,0,0,0,0,0,0.046875,0,0.0410958904109588,0.0441176470588235,0,0,0.0471698113207547,0,0,0,0,0,0.0512820512820513,0,0.0655737704918032,0,0,0,0,0.0416666666666666,0,0,0,0,0,0,0.0909090909090909,0,0,0,0.0444444444444444,0,0,0,0,0,0,0,0.0441176470588235,0,0,0.0512820512820513,0.051948051948052,0,0.0408163265306123,0,0.0444444444444444,0,0,0.0416666666666666,0,0,0,0.0434782608695652,0,0,0,0.0495867768595042
"…Ω“©—¯…˙÷‡",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159420289855073,0,0,0,0,0,0,0,0.144444444444444,0,0,0,0,0,0,0,0.152317880794702,0,0,0,0,0.147826086956522,0,0,0,0,0,0.146341463414634,0,0,0,0,0.148514851485149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.154929577464789,0,0.166666666666667,0.145,0.182432432432432,0.148351648351648,0,0,0.153846153846154,0,0,0,0,0.142857142857143,0.15,0,0,0,0.151785714285714,0,0,0.165413533834586,0.163120567375887,0,0,0,0,0,0.163793103448276,0.153846153846154,0,0,0,0,0,0.153153153153153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149659863945578,0,0,0,0,0,0,0.143617021276596,0,0.196428571428571,0.147368421052632,0,0.160583941605839,0,0,0.148936170212766,0,0,0,0.173684210526316,0,0,0.170068027210884,0,0.168831168831169
"ÀÆ÷Û”„",0,0,0,0,0,0,0.209677419354839,0,0,0,0,0,0,0,0,0,0.193717277486911,0,0.227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241025641025641,0,0,0.196808510638298,0,0,0.217142857142857,0,0.288617886178862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354368932038835,0,0,0.310756972111554,0,0,0.221052631578947,0,0,0.280172413793103,0.233502538071066,0.247747747747748,0.279187817258883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214659685863874,0,0,0,0,0.210843373493976,0,0.207253886010363,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.245810055865922,0,0,0.274774774774775,0,0.209183673469388,0,0.214285714285714,0,0.195767195767196,0.230769230769231,0,0.298165137614679,0,0,0,0.245810055865922,0.213903743315508,0,0,0,0,0,0,0.238297872340426,0,0,0.243523316062176,0,0.298429319371728
"À·¿±≈∫∂°",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165467625899281,0.147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0.143884892086331,0,0.155172413793103,0,0.160377358490566,0.162037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147058823529412,0,0,0,0,0,0,0.176795580110497,0,0,0.195454545454545,0,0,0.177304964539007,0,0,0,0.149350649350649,0,0.169811320754717,0,0.161904761904762,0,0,0,0,0,0,0,0,0.160714285714286,0,0,0,0.145985401459854,0,0,0,0,0,0.14406779661017,0,0,0,0,0,0.153153153153153,0.152941176470588,0,0,0,0,0,0,0,0,0,0.162962962962963,0,0,0.160427807486631,0,0.155405405405405,0,0.156716417910448,0,0,0.155963302752294,0.144,0.160427807486631,0,0.172413793103448,0,0,0,0,0,0,0,0.149532710280374,0,0,0,0,0.167785234899329,0,0.174193548387097
"À·¿±Ã¿√Ê",0,0.0897435897435898,0,0,0,0,0,0,0,0,0,0,0.105263157894737,0.103896103896104,0,0,0,0,0.1,0,0.0943396226415094,0.111111111111111,0,0.0897435897435898,0.101694915254237,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957446808510638,0,0,0,0.102040816326531,0,0,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106382978723404,0,0,0,0,0,0,0,0,0,0,0.0895522388059702,0,0,0.107142857142857,0.135135135135135,0.0888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104347826086956,0,0,0,0.0864197530864197,0.0833333333333334,0,0,0,0.0983606557377049,0,0,0,0,0.131578947368421,0,0.102040816326531,0,0,0,0,0,0.0849056603773585,0.135593220338983,0,0.0886075949367089,0,0.0858895705521472,0,0,0.109375,0.0934579439252337,0,0,0,0,0,0,0,0,0,0,0,0,0.0923076923076923
"À‚»ÿ…˙Ú∫",0,0,0,0,0,0,0.140495867768595,0,0,0,0.12280701754386,0,0,0,0,0.137931034482759,0,0,0.121739130434783,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.139705882352941,0,0,0.15,0.166666666666667,0.141414141414141,0.125,0.120879120879121,0,0,0,0.14018691588785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154761904761905,0,0,0,0,0,0.122222222222222,0.185185185185185,0,0,0,0.134020618556701,0,0,0.12396694214876,0,0,0,0,0,0.117647058823529,0.16,0,0,0,0,0.126315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.12,0,0.119402985074627,0,0,0,0,0,0,0,0,0,0,0.172413793103448,0,0.140845070422535,0,0,0,0.159090909090909,0.134146341463415,0,0,0,0,0.120481927710843,0.125874125874126
"À‚œ„∞¸",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.188405797101449,0,0,0.133333333333333,0,0,0,0,0,0,0,0.182608695652174,0,0,0,0,0.128712871287129,0,0,0.132075471698113,0,0,0,0,0.130952380952381,0,0,0,0,0,0,0,0.146551724137931,0,0,0,0,0,0,0.158536585365854,0.15,0.138461538461538,0,0,0,0,0,0,0.142857142857143,0,0,0.172661870503597,0.144578313253012,0.178571428571429,0.161764705882353,0,0,0,0.151162790697674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0.129032258064516,0.145695364238411,0,0,0,0,0.173913043478261,0,0,0,0,0.155172413793103,0,0,0.134502923976608,0,0,0,0,0,0.132231404958678,0.131868131868132,0,0,0,0,0,0.155172413793103,0,0.161764705882353,0,0.12987012987013,0,0.136363636363636,0,0,0,0,0.135338345864662,0,0
"À‚œ„¿±ª®º◊",0,0,0,0,0,0,0.214285714285714,0,0,0,0,0,0,0.159090909090909,0,0.16025641025641,0.180124223602484,0,0,0,0,0,0,0,0,0,0,0.16875,0,0,0,0,0.207100591715976,0,0,0.191082802547771,0,0.182481751824818,0.182432432432432,0,0.197424892703863,0,0,0,0,0,0,0,0,0,0,0,0,0.201680672268908,0,0,0,0.188405797101449,0,0,0,0,0,0.21105527638191,0,0,0.222689075630252,0,0,0.161676646706587,0,0,0.210280373831776,0.15819209039548,0.177339901477833,0.16304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163522012578616,0.168674698795181,0,0,0,0,0,0,0,0,0,0,0,0.172774869109948,0,0,0,0.173913043478261,0,0,0,0,0,0.15625,0,0,0.177884615384615,0,0,0,0,0,0,0,0,0.172248803827751,0,0,0,0.178343949044586,0,0,0,0,0,0,0,0.165898617511521,0,0,0.160919540229885,0,0.193181818181818
"Ã«¥◊ﬁ¨«—¡Ô«‡ª®",0,0,0,0,0,0,0.169934640522876,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.155172413793103,0.169354838709677,0,0,0,0.23448275862069,0,0,0,0,0.166666666666667,0,0,0.201342281879195,0,0.157894736842105,0.192857142857143,0.16260162601626,0.183406113537118,0,0,0.156028368794326,0,0,0,0,0,0,0,0,0.158333333333333,0,0,0,0,0,0,0,0,0,0,0.194871794871795,0,0,0.199152542372881,0,0,0.223684210526316,0,0,0.224390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.201550387596899,0,0.183544303797468,0,0,0,0,0.2,0,0,0,0,0.155844155844156,0,0,0,0,0,0,0,0.253968253968254,0,0.20125786163522,0,0,0,0.208053691275168,0,0,0.167487684729064,0,0,0,0.156862745098039,0,0,0,0,0,0,0,0.200980392156863,0,0,0.175757575757576,0,0.174418604651163
"Ãÿ¥ººŒ ø≤Æ∆°æ∆πﬁ◊∞",0,0,0,0.0666666666666667,0,0,0,0,0.0634920634920635,0,0.137931034482759,0,0,0.0895522388059702,0.0625,0.0631578947368421,0,0.0655737704918032,0.0652173913043478,0,0,0,0,0,0.0600000000000001,0,0,0,0,0,0,0,0,0,0.0600000000000001,0,0.0806451612903226,0,0,0.0757575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0.0634920634920635,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0.125,0,0,0,0.0654205607476636,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0.111111111111111,0,0,0,0.0606060606060606,0,0,0,0,0,0,0.0689655172413793,0,0.228571428571429,0,0,0,0.0648148148148148,0.0625,0,0,0,0,0.0684931506849316,0,0,0,0,0,0,0,0,0,0,0.0869565217391304,0,0,0,0,0.0618556701030928,0,0,0,0,0,0.073170731707317,0.0632911392405063,0.0727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0.0689655172413793,0
"Ã˙∞Â≈£»‚",0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0.0246913580246914,0,0,0.0454545454545454,0,0,0,0,0,0.0294117647058824,0.0384615384615384,0,0,0,0,0,0,0,0,0.0476190476190477,0,0,0,0,0,0,0,0,0,0,0,0,0.0256410256410257,0,0,0,0.0689655172413793,0,0,0.0227272727272727,0,0.037037037037037,0.04,0,0,0.021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0.0232558139534884,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0.0327868852459017,0.0232558139534884,0.0217391304347826,0,0,0.025,0,0,0,0,0,0,0.0454545454545454,0.0909090909090909,0,0,0,0,0.0222222222222223,0.0232558139534884,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0.0232558139534884,0,0.0327868852459017,0,0,0,0,0.0212765957446809,0,0,0.0263157894736842,0,0.0444444444444444,0,0,0,0,0.0256410256410257,0,0,0,0
"Õ¡∂πŒ˜∫Ï ¡Ã¿√Ê",0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0,0.114285714285714,0,0,0,0,0,0,0.102564102564103,0,0,0.115384615384615,0.122448979591837,0,0,0,0,0.117647058823529,0,0,0,0,0,0,0,0.0989010989010989,0,0,0,0,0.103448275862069,0,0,0.104166666666667,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184210526315789,0.111111111111111,0,0,0,0,0.109090909090909,0,0,0,0,0,0,0,0,0.129032258064516,0.2,0,0,0.111111111111111,0,0,0.121621621621622,0,0,0.132075471698113,0,0,0,0,0.116279069767442,0.123076923076923,0,0.0975609756097561,0,0,0,0,0,0,0,0.131578947368421,0,0,0,0.10752688172043,0,0,0,0,0.119047619047619,0,0,0,0.107142857142857,0,0,0,0,0,0,0,0,0.1125,0.103448275862069,0,0,0.122448979591837,0,0,0.1,0,0,0,0,0,0,0.0983606557377049,0
"Õ„∂π Ì◊–÷Ìπ«Ã¿",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,0,0,0,0,0,0,0,0,0.172661870503597,0.192307692307692,0,0,0,0,0.215568862275449,0,0,0.169811320754717,0,0,0,0,0.208695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173076923076923,0,0,0,0,0,0,0.263157894736842,0,0,0.266375545851528,0,0,0,0,0,0.222748815165877,0.165714285714286,0.314917127071823,0.283132530120482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194805194805195,0.261437908496732,0,0,0,0,0,0,0.175757575757576,0,0,0,0,0.245810055865922,0.162962962962963,0,0,0,0,0,0,0,0,0,0,0,0.184466019417476,0,0.164705882352941,0,0.159235668789809,0,0.16875,0.159090909090909,0.197183098591549,0.213930348258706,0,0,0,0.171974522292994,0.167701863354037,0,0,0,0,0,0,0.205741626794258,0,0,0.168604651162791,0,0.274390243902439
"ŒÂ≤ ∂π",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263157894737,0,0,0,0,0,0,0.0987654320987654,0.0952380952380952,0,0,0,0,0,0,0.111111111111111,0,0,0,0.108108108108108,0,0,0,0,0,0,0,0,0,0,0.103448275862069,0,0,0,0.107692307692308,0,0.106666666666667,0,0,0,0,0.0989010989010989,0,0,0,0,0,0,0.0980392156862745,0,0,0,0.0987654320987654,0,0.142857142857143,0,0,0,0,0,0.108108108108108,0,0,0,0,0,0.102564102564103,0.125,0.129032258064516,0,0.119047619047619,0,0,0.109375,0,0,0,0.0967741935483871,0.0925925925925926,0,0,0.122222222222222,0,0,0,0,0,0,0,0.102040816326531,0,0,0,0,0,0,0.119047619047619,0,0,0.1,0.13125,0.115942028985507,0,0,0,0,0,0,0,0,0,0,0.102941176470588,0,0,0.1,0,0.104477611940298,0,0,0,0,0.116666666666667,0,0,0,0
"ŒÂ≤ ≈∫√Á",0,0,0.12962962962963,0,0,0,0,0,0,0,0,0,0,0.168674698795181,0,0.146788990825688,0,0,0,0,0,0,0,0,0,0,0.136842105263158,0,0,0,0,0.156862745098039,0,0,0,0.129310344827586,0,0.164835164835165,0.133333333333333,0,0,0,0,0,0,0,0,0,0.125,0,0.142857142857143,0.136363636363636,0,0,0,0,0,0.173913043478261,0,0,0,0.186440677966102,0.136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150684931506849,0.160493827160494,0,0,0,0,0,0.152941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0.125,0,0,0,0,0,0,0.141592920353982,0,0,0.152439024390244,0,0.16260162601626,0,0.133928571428571,0,0.137931034482759,0,0.127450980392157,0,0,0.148936170212766,0,0,0.127118644067797,0,0,0,0,0.172839506172839,0,0,0.136363636363636,0,0,0.162162162162162,0
"ŒÂ…´≈¥√◊∑π(∆ﬂ…´)",0,0,0,0,0,0,0.211822660098522,0,0,0,0,0,0,0,0,0,0.220588235294118,0,0.227979274611399,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.211981566820276,0,0,0.261538461538461,0,0,0,0,0.3203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.33587786259542,0,0,0.310880829015544,0,0,0.282258064516129,0.233644859813084,0.252100840336134,0.240909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244897959183674,0.216346153846154,0,0,0,0,0.21978021978022,0,0.227053140096618,0,0,0,0,0.274774774774775,0,0,0,0,0,0.253968253968254,0,0,0,0,0,0,0,0,0.29,0,0.228426395939086,0,0.21078431372549,0,0.223404255319149,0.321739130434783,0,0,0,0,0.227722772277228,0,0,0,0,0,0,0.333333333333333,0,0,0.266990291262136,0.203592814371258,0.287081339712919
"ŒÂœ„Ω¥¬ø»‚ ",0,0,0,0,0,0,0.154471544715447,0.15625,0,0,0,0,0,0,0,0,0.1328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135714285714286,0,0,0.145161290322581,0,0,0.140350877192982,0.127659574468085,0,0,0,0,0,0,0.136986301369863,0,0,0,0.166666666666667,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133640552995392,0,0,0.128787878787879,0,0,0,0.185185185185185,0,0.134228187919463,0.202380952380952,0.129032258064516,0,0,0,0,0,0,0,0,0,0,0.172043010752688,0,0,0,0,0,0,0,0,0.132075471698113,0,0,0,0,0,0.132911392405063,0,0,0,0,0,0.127118644067797,0,0,0,0,0,0,0.149425287356322,0,0.157894736842105,0,0,0,0.134920634920635,0.147368421052632,0.135135135135135,0.149425287356322,0,0,0,0.129032258064516,0,0,0,0,0,0.127659574468085,0.141176470588235,0,0.162162162162162,0,0,0,0
"Œ˜πœ∫˙¬‹≤∑…≥¿≠",0,0,0,0,0,0,0.19047619047619,0,0,0,0,0.183544303797468,0,0,0,0.235668789808917,0,0,0.21656050955414,0,0,0,0,0,0,0,0,0.290322580645161,0,0,0,0,0,0,0,0.212121212121212,0,0.24113475177305,0,0,0.232067510548523,0,0,0.194805194805195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195945945945946,0,0,0,0,0,0.20952380952381,0,0,0.225806451612903,0,0.211678832116788,0.203488372093023,0,0,0.192982456140351,0,0,0.240437158469945,0,0,0,0,0,0,0,0.18796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223529411764706,0,0,0,0,0.209183673469388,0,0,0,0,0,0.20125786163522,0,0,0,0,0,0,0.29,0,0,0,0.256410256410256,0,0.25625,0.210144927536232,0,0.258536585365854,0,0.187919463087248,0,0,0,0,0,0,0,0.197080291970803,0.192307692307692,0.225806451612903,0,0,0.242774566473988,0,0
"œ √¿˜≠”„",0,0,0,0,0,0.0816326530612245,0,0,0.0714285714285714,0,0.0789473684210527,0.0967741935483871,0,0.08,0,0,0,0.0895522388059702,0.0707070707070707,0,0,0,0,0,0,0,0,0,0.0701754385964912,0,0,0,0,0,0,0.0747663551401869,0,0,0,0.0675675675675675,0,0,0,0.0760869565217391,0,0.0681818181818181,0.0769230769230769,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0.0925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985915492957746,0,0,0.0684931506849316,0.102564102564103,0.0740740740740741,0,0,0,0,0,0,0,0.0857142857142857,0.0963855421686747,0.0813953488372093,0.0695652173913044,0.101449275362319,0,0,0,0.0780141843971631,0,0,0,0,0,0,0,0,0,0,0,0,0.0679012345679012,0,0,0,0,0.0677966101694916,0,0,0,0,0,0,0,0,0,0.115384615384615,0,0,0,0,0,0,0,0.0930232558139534,0,0.0769230769230769,0
